fid,state
9449,NE
9450,KS
9451,KS
9452,NE
9453,KS
9454,MO
9455,MO
9456,KS
9457,KS
9458,KS
9459,KS
9460,MO
9461,KS
9462,KS
9463,KS
9464,MO
9465,MO
9466,MO
9467,KS
9468,KS
9469,MO
9470,MO
9471,MO
9472,MO
9473,KS
9474,KS
9475,MO
9476,MO
9477,MO
9478,KS
9479,OK
9480,KS
9481,MO
9482,KS
9483,MO
9484,MO
9485,KS
9486,MO
9487,MO
9488,MO
9489,MO
9490,MO
9491,MO
9492,MO
9493,MO
9494,MO
9495,MO
9496,MO
9497,MO
9498,MO
9499,MO
9500,MO
9501,MO
9502,MO
9503,MO
9504,MO
9505,MO
9506,MO
9507,MO
9508,MO
9509,MO
9510,OK
9511,OK
9512,MO
9513,MO
9514,OK
9515,OK
9516,AR
9517,AR
9518,AR
9519,AR
9520,AR
9521,AR
9522,AR
9523,AR
9524,AR
9525,AR
9526,AR
9527,AR
9528,AR
9529,AR
9530,AR
9531,AR
9532,MO
9533,MO
9534,AR
9535,AR
9536,AR
9537,AR
9538,AR
9539,AR
9540,MO
9541,MO
9542,MO
9543,MO
9544,MO
9545,MO
9546,AR
9547,AR
9548,MO
9549,MO
9550,AR
9551,MO
9552,MO
9553,MO
9554,MO
9555,AR
9556,MO
9557,MO
9558,MO
9559,MO
9560,MO
9561,MO
9562,AR
9563,AR
9564,AR
9565,AR
9566,AR
9567,AR
9568,AR
9569,AR
9570,KS
9571,KS
9572,KS
9573,KS
9574,KS
9575,KS
9576,KS
9577,KS
9578,KS
9579,KS
9580,KS
9581,KS
9582,KS
9583,KS
9584,KS
9585,KS
9586,KS
9587,KS
9588,KS
9589,KS
9590,KS
9591,KS
9592,KS
9593,KS
9594,KS
9595,KS
9596,KS
9597,KS
9598,KS
9599,KS
9600,NE
9601,NE
9602,NE
9603,NE
9604,NE
9605,NE
9606,NE
9607,NE
9608,NE
9609,NE
9610,NE
9611,NE
9612,NE
9613,NE
9614,KS
9615,KS
9616,NE
9617,KS
9618,KS
9619,KS
9620,KS
9621,OK
9622,OK
9623,OK
9624,KS
9625,KS
9626,OK
9627,KS
9628,KS
9629,KS
9630,KS
9631,KS
9632,KS
9633,KS
9634,KS
9635,KS
9636,KS
9637,KS
9638,KS
9639,KS
9640,KS
9641,KS
9642,KS
9643,KS
9644,KS
9645,KS
9646,KS
9647,KS
9648,KS
9649,KS
9650,KS
9651,KS
9652,KS
9653,KS
9654,KS
9655,KS
9656,KS
9657,NE
9658,NE
9659,KS
9660,NE
9661,NE
9662,NE
9663,NE
9664,KS
9665,KS
9666,NE
9667,KS
9668,NE
9669,KS
9670,NE
9671,NE
9672,NE
9673,KS
9674,NE
9675,KS
9676,KS
9677,KS
9678,KS
9679,KS
9680,KS
9681,KS
9682,KS
9683,KS
9684,OK
9685,KS
9686,KS
9687,OK
9688,KS
9689,OK
9690,KS
9691,OK
9692,KS
9693,KS
9694,OK
9695,OK
9696,OK
9697,KS
9698,OK
9699,OK
9700,KS
9701,KS
9702,KS
9703,KS
9704,TX
9705,KS
9706,KS
9707,OK
9708,OK
9709,OK
9710,OK
9711,OK
9712,OK
9713,OK
9714,OK
9715,OK
9716,OK
9717,OK
9718,OK
9719,OK
9720,OK
9721,OK
9722,KS
9723,KS
9724,CO
9725,CO
9726,CO
9727,CO
9728,CO
9729,CO
9730,CO
9731,CO
9732,CO
9733,CO
9734,CO
9735,CO
9736,CO
9737,CO
9738,OK
9739,OK
9740,TX
9741,TX
9742,TX
9743,TX
9744,TX
9745,TX
9746,OK
9747,CO
9748,NM
9749,CO
9750,CO
9751,CO
9752,CO
9753,CO
9754,TX
9755,TX
9756,TX
9757,TX
9758,TX
9759,TX
9760,TX
9761,TX
9762,TX
9763,NE
9764,NE
9765,NE
9766,CO
9767,CO
9768,CO
9769,CO
9770,CO
9771,CO
9772,CO
9773,WY
9774,CO
9775,CO
9776,CO
9777,CO
9778,CO
9779,CO
9780,WY
9781,WY
9782,LA
9783,LA
9784,LA
9785,LA
9786,LA
9787,LA
9788,LA
9789,LA
9790,LA
9791,LA
9792,LA
9793,LA
9794,LA
9795,LA
9796,LA
9797,LA
9798,LA
9799,LA
9800,LA
9801,LA
9802,LA
9803,LA
9804,LA
9805,LA
9806,LA
9807,LA
9808,LA
9809,LA
9810,LA
9811,LA
9812,LA
9813,LA
9814,LA
9815,LA
9816,LA
9817,LA
9818,LA
9819,LA
9820,LA
9821,LA
9822,LA
9823,LA
9824,LA
9825,LA
9826,LA
9827,LA
9828,LA
9829,LA
9830,LA
9831,LA
9832,LA
9833,LA
9834,LA
9835,LA
9836,LA
9837,LA
9838,LA
9839,LA
9840,LA
9841,LA
9842,LA
9843,LA
9844,LA
9845,LA
9846,LA
9847,LA
9848,LA
9849,LA
9850,LA
9851,LA
9852,LA
9853,LA
9854,LA
9855,LA
9856,LA
9857,LA
9858,LA
9859,LA
9860,LA
9861,LA
9862,LA
9863,LA
9864,LA
9865,LA
9866,LA
9867,LA
9868,LA
9869,LA
9870,LA
9871,LA
9872,LA
9873,LA
9874,LA
9875,LA
9876,LA
9877,LA
9878,LA
9879,LA
9880,LA
9881,LA
9882,LA
9883,LA
9884,LA
9885,LA
9886,LA
9887,LA
9888,LA
9889,LA
9890,LA
9891,LA
9892,LA
9893,LA
9894,LA
9895,LA
9896,LA
9897,LA
9898,LA
9899,LA
9900,LA
9901,LA
9902,LA
9903,LA
9904,LA
9905,LA
9906,LA
9907,LA
9908,LA
9909,LA
9910,LA
9911,LA
9912,LA
9913,LA
9914,LA
9915,LA
9916,TX
9917,TX
9918,TX
9919,TX
9920,TX
9921,TX
9922,TX
9923,TX
9924,TX
9925,TX
9926,TX
9927,LA
9928,TX
9929,TX
9930,TX
9931,TX
9932,TX
9933,TX
9934,TX
9935,TX
9936,TX
9937,LA
9938,LA
9939,LA
9940,LA
9941,LA
9942,LA
9943,TX
9944,LA
9945,LA
9946,LA
9947,LA
9948,LA
9949,LA
9950,LA
9951,LA
9952,LA
9953,LA
9954,LA
9955,LA
9956,LA
9957,LA
9958,LA
9959,LA
9960,LA
9961,LA
9962,LA
9963,LA
9964,LA
9965,LA
9966,LA
9967,LA
9968,LA
9969,AR
9970,LA
9971,LA
9972,LA
9973,LA
9974,LA
9975,LA
9976,LA
9977,AR
9978,AR
9979,LA
9980,LA
9981,LA
9982,TX
9983,TX
9984,LA
9985,TX
9986,TX
9987,TX
9988,TX
9989,TX
9990,LA
9991,AR
9992,AR
9993,TX
9994,TX
9995,TX
9996,TX
9997,TX
9998,LA
9999,LA
10000,LA
10001,TX
10002,TX
10003,TX
10004,TX
10005,AR
10006,AR
10007,AR
10008,AR
10009,AR
10010,AR
10011,AR
10012,AR
10013,AR
10014,AR
10015,AR
10016,AR
10017,AR
10018,AR
10019,AR
10020,AR
10021,AR
10022,AR
10023,AR
10024,AR
10025,AR
10026,AR
10027,AR
10028,AR
10029,AR
10030,AR
10031,AR
10032,AR
10033,AR
10034,AR
10035,AR
10036,AR
10037,AR
10038,AR
10039,AR
10040,AR
10041,TX
10042,TX
10043,TX
10044,TX
10045,OK
10046,TX
10047,OK
10048,AR
10049,OK
10050,AR
10051,TX
10052,OK
10053,TX
10054,OK
10055,AR
10056,AR
10057,AR
10058,AR
10059,AR
10060,AR
10061,AR
10062,AR
10063,AR
10064,AR
10065,AR
10066,AR
10067,AR
10068,AR
10069,AR
10070,OK
10071,AR
10072,OK
10073,AR
10074,AR
10075,OK
10076,AR
10077,AR
10078,AR
10079,AR
10080,AR
10081,AR
10082,AR
10083,AR
10084,AR
10085,AR
10086,AR
10087,AR
10088,AR
10089,AR
10090,AR
10091,AR
10092,AR
10093,AR
10094,AR
10095,AR
10096,AR
10097,AR
10098,AR
10099,AR
10100,AR
10101,AR
10102,AR
10103,AR
10104,AR
10105,AR
10106,AR
10107,AR
10108,AR
10109,AR
10110,AR
10111,AR
10112,AR
10113,AR
10114,AR
10115,AR
10116,AR
10117,AR
10118,AR
10119,OK
10120,OK
10121,OK
10122,OK
10123,OK
10124,OK
10125,OK
10126,OK
10127,OK
10128,OK
10129,OK
10130,OK
10131,OK
10132,OK
10133,OK
10134,OK
10135,OK
10136,OK
10137,OK
10138,OK
10139,OK
10140,OK
10141,OK
10142,OK
10143,OK
10144,OK
10145,OK
10146,OK
10147,OK
10148,OK
10149,OK
10150,OK
10151,OK
10152,OK
10153,OK
10154,OK
10155,OK
10156,OK
10157,OK
10158,OK
10159,OK
10160,OK
10161,OK
10162,OK
10163,OK
10164,OK
10165,OK
10166,OK
10167,OK
10168,OK
10169,OK
10170,OK
10171,OK
10172,OK
10173,OK
10174,OK
10175,OK
10176,OK
10177,OK
10178,OK
10179,OK
10180,OK
10181,OK
10182,OK
10183,OK
10184,OK
10185,OK
10186,OK
10187,OK
10188,OK
10189,TX
10190,OK
10191,OK
10192,OK
10193,OK
10194,OK
10195,OK
10196,OK
10197,OK
10198,OK
10199,OK
10200,OK
10201,OK
10202,OK
10203,OK
10204,OK
10205,OK
10206,OK
10207,OK
10208,OK
10209,OK
10210,OK
10211,OK
10212,OK
10213,OK
10214,OK
10215,OK
10216,OK
10217,OK
10218,OK
10219,OK
10220,OK
10221,OK
10222,OK
10223,OK
10224,OK
10225,OK
10226,OK
10227,OK
10228,OK
10229,OK
10230,OK
10231,TX
10232,TX
10233,OK
10234,OK
10235,OK
10236,OK
10237,OK
10238,OK
10239,OK
10240,OK
10241,OK
10242,TX
10243,TX
10244,TX
10245,TX
10246,TX
10247,TX
10248,TX
10249,TX
10250,TX
10251,TX
10252,TX
10253,TX
10254,TX
10255,TX
10256,TX
10257,TX
10258,TX
10259,TX
10260,TX
10261,TX
10262,OK
10263,OK
10264,OK
10265,TX
10266,TX
10267,TX
10268,TX
10269,TX
10270,TX
10271,TX
10272,TX
10273,TX
10274,TX
10275,TX
10276,TX
10277,TX
10278,TX
10279,OK
10280,TX
10281,TX
10282,TX
10283,TX
10284,TX
10285,TX
10286,TX
10287,NM
10288,TX
10289,TX
10290,OK
10291,OK
10292,OK
10293,OK
10294,OK
10295,OK
10296,OK
10297,OK
10298,OK
10299,OK
10300,OK
10301,OK
10302,OK
10303,OK
10304,OK
10305,OK
10306,OK
10307,OK
10308,OK
10309,OK
10310,OK
10311,OK
10312,OK
10313,OK
10314,OK
10315,OK
10316,OK
10317,OK
10318,OK
10319,OK
10320,OK
10321,OK
10322,OK
10323,OK
10324,OK
10325,OK
10326,OK
10327,OK
10328,OK
10329,OK
10330,OK
10331,OK
10332,TX
10333,TX
10334,TX
10335,TX
10336,TX
10337,TX
10338,TX
10339,TX
10340,TX
10341,TX
10342,TX
10343,TX
10344,TX
10345,TX
10346,TX
10347,TX
10348,TX
10349,TX
10350,TX
10351,TX
10352,TX
10353,TX
10354,TX
10355,TX
10356,TX
10357,TX
10358,TX
10359,TX
10360,TX
10361,TX
10362,TX
10363,TX
10364,TX
10365,TX
10366,TX
10367,TX
10368,TX
10369,TX
10370,TX
10371,TX
10372,TX
10373,TX
10374,TX
10375,TX
10376,TX
10377,TX
10378,TX
10379,TX
10380,TX
10381,TX
10382,TX
10383,TX
10384,TX
10385,TX
10386,TX
10387,TX
10388,TX
10389,TX
10390,TX
10391,TX
10392,TX
10393,TX
10394,TX
10395,TX
10396,TX
10397,TX
10398,TX
10399,TX
10400,TX
10401,TX
10402,TX
10403,TX
10404,TX
10405,TX
10406,TX
10407,TX
10408,TX
10409,TX
10410,TX
10411,TX
10412,TX
10413,TX
10414,TX
10415,TX
10416,TX
10417,TX
10418,TX
10419,TX
10420,TX
10421,TX
10422,TX
10423,TX
10424,TX
10425,TX
10426,TX
10427,TX
10428,TX
10429,TX
10430,TX
10431,TX
10432,TX
10433,TX
10434,TX
10435,TX
10436,TX
10437,TX
10438,TX
10439,TX
10440,TX
10441,TX
10442,TX
10443,TX
10444,TX
10445,TX
10446,TX
10447,TX
10448,TX
10449,TX
10450,TX
10451,TX
10452,TX
10453,TX
10454,TX
10455,TX
10456,TX
10457,TX
10458,TX
10459,TX
10460,TX
10461,TX
10462,TX
10463,TX
10464,TX
10465,TX
10466,TX
10467,TX
10468,TX
10469,TX
10470,TX
10471,TX
10472,TX
10473,TX
10474,TX
10475,TX
10476,TX
10477,TX
10478,TX
10479,TX
10480,TX
10481,TX
10482,TX
10483,TX
10484,TX
10485,TX
10486,TX
10487,TX
10488,TX
10489,TX
10490,TX
10491,TX
10492,TX
10493,TX
10494,TX
10495,TX
10496,TX
10497,TX
10498,TX
10499,TX
10500,TX
10501,TX
10502,TX
10503,TX
10504,TX
10505,TX
10506,TX
10507,TX
10508,TX
10509,TX
10510,TX
10511,TX
10512,TX
10513,TX
10514,TX
10515,TX
10516,TX
10517,TX
10518,TX
10519,TX
10520,TX
10521,TX
10522,TX
10523,TX
10524,TX
10525,TX
10526,TX
10527,TX
10528,TX
10529,TX
10530,TX
10531,TX
10532,TX
10533,TX
10534,TX
10535,TX
10536,TX
10537,TX
10538,TX
10539,TX
10540,TX
10541,TX
10542,TX
10543,TX
10544,TX
10545,TX
10546,TX
10547,TX
10548,TX
10549,TX
10550,TX
10551,TX
10552,TX
10553,TX
10554,TX
10555,TX
10556,TX
10557,TX
10558,TX
10559,TX
10560,TX
10561,TX
10562,TX
10563,TX
10564,TX
10565,TX
10566,TX
10567,TX
10568,TX
10569,TX
10570,TX
10571,TX
10572,TX
10573,TX
10574,TX
10575,TX
10576,TX
10577,TX
10578,TX
10579,TX
10580,TX
10581,TX
10582,TX
10583,TX
10584,TX
10585,TX
10586,TX
10587,TX
10588,TX
10589,TX
10590,TX
10591,TX
10592,TX
10593,TX
10594,TX
10595,TX
10596,TX
10597,TX
10598,TX
10599,TX
10600,TX
10601,TX
10602,TX
10603,TX
10604,TX
10605,TX
10606,TX
10607,TX
10608,TX
10609,TX
10610,TX
10611,TX
10612,TX
10613,TX
10614,TX
10615,TX
10616,TX
10617,TX
10618,TX
10619,TX
10620,TX
10621,TX
10622,TX
10623,TX
10624,TX
10625,TX
10626,TX
10627,TX
10628,TX
10629,TX
10630,TX
10631,TX
10632,TX
10633,TX
10634,TX
10635,TX
10636,TX
10637,TX
10638,TX
10639,TX
10640,TX
10641,TX
10642,TX
10643,TX
10644,TX
10645,TX
10646,TX
10647,TX
10648,TX
10649,TX
10650,TX
10651,TX
10652,TX
10653,TX
10654,TX
10655,TX
10656,TX
10657,TX
10658,TX
10659,TX
10660,TX
10661,TX
10662,TX
10663,TX
10664,TX
10665,TX
10666,TX
10667,TX
10668,TX
10669,TX
10670,TX
10671,TX
10672,TX
10673,TX
10674,TX
10675,TX
10676,TX
10677,TX
10678,TX
10679,TX
10680,TX
10681,TX
10682,TX
10683,TX
10684,TX
10685,TX
10686,TX
10687,TX
10688,TX
10689,TX
10690,TX
10691,TX
10692,TX
10693,TX
10694,TX
10695,TX
10696,TX
10697,TX
10698,TX
10699,TX
10700,TX
10701,TX
10702,TX
10703,TX
10704,TX
10705,TX
10706,TX
10707,TX
10708,TX
10709,TX
10710,TX
10711,TX
10712,TX
10713,TX
10714,TX
10715,TX
10716,TX
10717,TX
10718,TX
10719,TX
10720,TX
10721,TX
10722,TX
10723,TX
10724,TX
10725,TX
10726,TX
10727,TX
10728,TX
10729,TX
10730,TX
10731,TX
10732,TX
10733,TX
10734,TX
10735,TX
10736,TX
10737,TX
10738,TX
10739,TX
10740,TX
10741,TX
10742,TX
10743,TX
10744,TX
10745,TX
10746,TX
10747,TX
10748,TX
10749,TX
10750,TX
10751,TX
10752,TX
10753,TX
10754,TX
10755,TX
10756,TX
10757,TX
10758,TX
10759,TX
10760,TX
10761,TX
10762,TX
10763,TX
10764,TX
10765,TX
10766,TX
10767,TX
10768,TX
10769,TX
10770,TX
10771,TX
10772,TX
10773,TX
10774,TX
10775,TX
10776,TX
10777,TX
10778,TX
10779,TX
10780,TX
10781,TX
10782,TX
10783,TX
10784,TX
10785,TX
10786,TX
10787,TX
10788,TX
10789,TX
10790,TX
10791,TX
10792,TX
10793,TX
10794,TX
10795,TX
10796,TX
10797,TX
10798,TX
10799,TX
10800,TX
10801,TX
10802,TX
10803,TX
10804,TX
10805,TX
10806,TX
10807,TX
10808,TX
10809,TX
10810,TX
10811,TX
10812,TX
10813,TX
10814,TX
10815,TX
10816,TX
10817,TX
10818,TX
10819,TX
10820,TX
10821,TX
10822,TX
10823,TX
10824,TX
10825,TX
10826,TX
10827,TX
10828,TX
10829,TX
10830,TX
10831,TX
10832,TX
10833,TX
10834,TX
10835,TX
10836,TX
10837,TX
10838,TX
10839,TX
10840,TX
10841,TX
10842,TX
10843,TX
10844,TX
10845,TX
10846,TX
10847,TX
10848,TX
10849,TX
10850,TX
10851,TX
10852,TX
10853,TX
10854,TX
10855,TX
10856,TX
10857,TX
10858,TX
10859,TX
10860,TX
10861,TX
10862,TX
10863,TX
10864,TX
10865,TX
10866,TX
10867,TX
10868,TX
10869,TX
10870,TX
10871,TX
10872,TX
10873,TX
10874,TX
10875,TX
10876,TX
10877,TX
10878,TX
10879,TX
10880,TX
10881,TX
10882,TX
10883,TX
10884,TX
10885,TX
10886,TX
10887,TX
10888,TX
10889,TX
10890,TX
10891,TX
10892,TX
10893,TX
10894,TX
10895,TX
10896,TX
10897,TX
10898,TX
10899,TX
10900,TX
10901,TX
10902,TX
10903,TX
10904,TX
10905,TX
10906,TX
10907,TX
10908,TX
10909,TX
10910,TX
10911,TX
10912,TX
10913,TX
10914,TX
10915,TX
10916,TX
10917,TX
10918,TX
10919,TX
10920,TX
10921,TX
10922,TX
10923,TX
10924,TX
10925,TX
10926,TX
10927,TX
10928,TX
10929,TX
10930,TX
10931,TX
10932,TX
10933,TX
10934,TX
10935,TX
10936,TX
10937,TX
10938,TX
10939,TX
10940,TX
10941,TX
10942,TX
10943,TX
10944,TX
10945,TX
10946,TX
10947,TX
10948,TX
10949,TX
10950,TX
10951,TX
10952,TX
10953,TX
10954,TX
10955,TX
10956,TX
10957,TX
10958,TX
10959,TX
10960,TX
10961,TX
10962,TX
10963,TX
10964,TX
10965,TX
10966,TX
10967,TX
10968,TX
10969,TX
10970,TX
10971,TX
10972,TX
10973,TX
10974,TX
10975,TX
10976,TX
10977,TX
10978,TX
10979,TX
10980,TX
10981,TX
10982,TX
10983,TX
10984,TX
10985,TX
10986,TX
10987,TX
10988,TX
10989,TX
10990,TX
10991,TX
10992,TX
10993,TX
10994,TX
10995,TX
10996,TX
10997,TX
10998,TX
10999,TX
11000,TX
11001,TX
11002,TX
11003,TX
11004,TX
11005,TX
11006,TX
11007,TX
11008,TX
11009,TX
11010,TX
11011,TX
11012,TX
11013,TX
11014,TX
11015,TX
11016,TX
11017,TX
11018,TX
11019,TX
11020,TX
11021,TX
11022,TX
11023,TX
11024,TX
11025,TX
11026,TX
11027,TX
11028,TX
11029,TX
11030,TX
11031,TX
11032,TX
11033,TX
11034,TX
11035,TX
11036,TX
11037,TX
11038,TX
11039,TX
11040,TX
11041,TX
11042,TX
11043,TX
11044,TX
11045,TX
11046,TX
11047,TX
11048,TX
11049,TX
11050,TX
11051,TX
11052,TX
11053,TX
11054,TX
11055,TX
11056,TX
11057,TX
11058,TX
11059,TX
11060,TX
11061,TX
11062,TX
11063,TX
11064,TX
11065,TX
11066,TX
11067,TX
11068,TX
11069,TX
11070,TX
11071,TX
11072,TX
11073,TX
11074,TX
11075,TX
11076,TX
11077,TX
11078,TX
11079,TX
11080,TX
11081,TX
11082,TX
11083,TX
11084,TX
11085,TX
11086,TX
11087,TX
11088,TX
11089,TX
11090,TX
11091,TX
11092,TX
11093,TX
11094,TX
11095,TX
11096,TX
11097,TX
11098,TX
11099,TX
11100,TX
11101,TX
11102,TX
11103,TX
11104,TX
11105,TX
11106,TX
11107,TX
11108,TX
11109,TX
11110,TX
11111,TX
11112,TX
11113,TX
11114,TX
11115,TX
11116,TX
11117,TX
11118,TX
11119,TX
11120,TX
11121,TX
11122,TX
11123,TX
11124,TX
11125,TX
11126,TX
11127,TX
11128,TX
11129,TX
11130,TX
11131,TX
11132,TX
11133,TX
11134,TX
11135,TX
11136,TX
11137,TX
11138,TX
11139,TX
11140,TX
11141,TX
11142,TX
11143,TX
11144,TX
11145,TX
11146,TX
11147,TX
11148,TX
11149,TX
11150,TX
11151,TX
11152,TX
11153,TX
11154,TX
11155,TX
11156,TX
11157,TX
11158,TX
11159,TX
11160,TX
11161,TX
11162,TX
11163,TX
11164,TX
11165,TX
11166,TX
11167,TX
11168,TX
11169,TX
11170,TX
11171,TX
11172,TX
11173,TX
11174,TX
11175,TX
11176,TX
11177,TX
11178,TX
11179,TX
11180,TX
11181,TX
11182,TX
11183,TX
11184,TX
11185,TX
11186,TX
11187,TX
11188,TX
11189,TX
11190,TX
11191,TX
11192,TX
11193,TX
11194,TX
11195,TX
11196,TX
11197,TX
11198,TX
11199,TX
11200,TX
11201,TX
11202,TX
11203,TX
11204,TX
11205,TX
11206,TX
11207,TX
11208,TX
11209,TX
11210,TX
11211,TX
11212,TX
11213,TX
11214,TX
11215,TX
11216,TX
11217,TX
11218,TX
11219,TX
11220,TX
11221,TX
11222,TX
11223,TX
11224,TX
11225,TX
11226,TX
11227,TX
11228,TX
11229,TX
11230,TX
11231,TX
11232,TX
11233,TX
11234,TX
11235,TX
11236,TX
11237,TX
11238,TX
11239,TX
11240,TX
11241,TX
11242,TX
11243,TX
11244,TX
11245,TX
11246,TX
11247,TX
11248,TX
11249,TX
11250,TX
11251,TX
11252,TX
11253,TX
11254,TX
11255,TX
11256,TX
11257,TX
11258,TX
11259,TX
11260,TX
11261,TX
11262,TX
11263,TX
11264,TX
11265,TX
11266,TX
11267,TX
11268,TX
11269,TX
11270,TX
11271,TX
11272,TX
11273,TX
11274,TX
11275,TX
11276,TX
11277,TX
11278,TX
11279,TX
11280,TX
11281,TX
11282,TX
11283,TX
11284,TX
11285,TX
11286,TX
11287,TX
11288,TX
11289,TX
11290,TX
11291,TX
11292,TX
11293,TX
11294,TX
11295,TX
11296,TX
11297,TX
11298,TX
11299,TX
11300,TX
11301,TX
11302,TX
11303,TX
11304,TX
11305,TX
11306,TX
11307,TX
11308,TX
11309,TX
11310,TX
11311,TX
11312,TX
11313,TX
11314,TX
11315,TX
11316,TX
11317,TX
11318,TX
11319,TX
11320,TX
11321,TX
11322,TX
11323,TX
11324,TX
11325,TX
11326,TX
11327,TX
11328,TX
11329,TX
11330,TX
11331,TX
11332,TX
11333,TX
11334,TX
11335,TX
11336,TX
11337,TX
11338,TX
11339,TX
11340,TX
11341,TX
11342,TX
11343,TX
11344,TX
11345,TX
11346,TX
11347,TX
11348,TX
11349,TX
11350,TX
11351,TX
11352,TX
11353,TX
11354,TX
11355,TX
11356,TX
11357,TX
11358,TX
11359,TX
11360,TX
11361,TX
11362,NM
11363,TX
11364,NM
11365,NM
11366,TX
11367,NM
11368,TX
11369,TX
11370,TX
11371,TX
11372,TX
11373,TX
11374,TX
11375,TX
11376,TX
11377,TX
11378,TX
11379,TX
11380,TX
11381,TX
11382,TX
11383,TX
11384,TX
11385,TX
11386,TX
11387,TX
11388,NM
11389,NM
11390,NM
11391,NM
11392,TX
11393,NM
11394,TX
11395,TX
11396,NM
11397,TX
11398,TX
11399,TX
11400,TX
11401,TX
11402,TX
11403,TX
11404,TX
11405,NM
11406,TX
11407,TX
11408,TX
11409,TX
11410,TX
11411,TX
11412,TX
11413,TX
11414,TX
11415,TX
11416,TX
11417,TX
11418,TX
11419,TX
11420,TX
11421,TX
11422,TX
11423,TX
11424,TX
11425,TX
11426,TX
11427,TX
11428,TX
11429,TX
11430,TX
11431,TX
11432,TX
11433,TX
11434,TX
11435,TX
11436,TX
11437,TX
11438,CO
11439,CO
11440,CO
11441,CO
11442,CO
11443,CO
11444,CO
11445,CO
11446,CO
11447,CO
11448,CO
11449,CO
11450,CO
11451,CO
11452,CO
11453,CO
11454,CO
11455,CO
11456,CO
11457,CO
11458,CO
11459,CO
11460,CO
11461,CO
11462,CO
11463,CO
11464,CO
11465,CO
11466,CO
11467,CO
11468,CO
11469,CO
11470,CO
11471,CO
11472,CO
11473,CO
11474,CO
11475,CO
11476,CO
11477,CO
11478,CO
11479,CO
11480,CO
11481,CO
11482,CO
11483,CO
11484,CO
11485,CO
11486,CO
11487,CO
11488,CO
11489,CO
11490,CO
11491,CO
11492,CO
11493,CO
11494,CO
11495,CO
11496,CO
11497,CO
11498,CO
11499,CO
11500,CO
11501,CO
11502,CO
11503,CO
11504,CO
11505,CO
11506,CO
11507,CO
11508,CO
11509,CO
11510,CO
11511,CO
11512,CO
11513,CO
11514,CO
11515,CO
11516,CO
11517,CO
11518,CO
11519,CO
11520,CO
11521,CO
11522,CO
11523,CO
11524,CO
11525,CO
11526,CO
11527,CO
11528,CO
11529,CO
11530,CO
11531,CO
11532,CO
11533,CO
11534,CO
11535,CO
11536,CO
11537,CO
11538,CO
11539,CO
11540,CO
11541,CO
11542,CO
11543,CO
11544,CO
11545,CO
11546,CO
11547,CO
11548,CO
11549,CO
11550,CO
11551,CO
11552,CO
11553,CO
11554,CO
11555,CO
11556,CO
11557,CO
11558,CO
11559,CO
11560,CO
11561,CO
11562,CO
11563,CO
11564,CO
11565,CO
11566,CO
11567,CO
11568,CO
11569,CO
11570,CO
11571,CO
11572,CO
11573,CO
11574,CO
11575,CO
11576,CO
11577,CO
11578,CO
11579,CO
11580,CO
11581,CO
11582,CO
11583,CO
11584,CO
11585,CO
11586,CO
11587,CO
11588,CO
11589,CO
11590,CO
11591,CO
11592,CO
11593,CO
11594,CO
11595,CO
11596,CO
11597,CO
11598,WY
11599,CO
11600,CO
11601,CO
11602,CO
11603,CO
11604,CO
11605,CO
11606,CO
11607,CO
11608,NM
11609,CO
11610,NM
11611,NM
11612,CO
11613,NM
11614,NM
11615,CO
11616,NM
11617,NM
11618,NM
11619,NM
11620,NM
11621,NM
11622,NM
11623,NM
11624,NM
11625,CO
11626,CO
11627,CO
11628,CO
11629,NM
11630,CO
11631,UT
11632,CO
11633,CO
11634,CO
11635,CO
11636,NM
11637,NM
11638,NM
11639,NM
11640,NM
11641,NM
11642,NM
11643,AZ
11644,CO
11645,AZ
11646,UT
11647,UT
11648,UT
11649,UT
11650,WY
11651,WY
11652,WY
11653,WY
11654,UT
11655,UT
11656,UT
11657,UT
11658,UT
11659,UT
11660,UT
11661,UT
11662,UT
11663,UT
11664,UT
11665,UT
11666,UT
11667,UT
11668,UT
11669,UT
11670,UT
11671,UT
11672,UT
11673,UT
11674,UT
11675,UT
11676,UT
11677,UT
11678,UT
11679,UT
11680,UT
11681,UT
11682,UT
11683,UT
11684,UT
11685,UT
11686,UT
11687,UT
11688,UT
11689,UT
11690,UT
11691,UT
11692,UT
11693,UT
11694,UT
11695,UT
11696,ID
11697,ID
11698,ID
11699,ID
11700,ID
11701,ID
11702,ID
11703,ID
11704,ID
11705,ID
11706,ID
11707,ID
11708,ID
11709,ID
11710,ID
11711,ID
11712,ID
11713,ID
11714,ID
11715,ID
11716,ID
11717,ID
11718,ID
11719,ID
11720,ID
11721,ID
11722,ID
11723,ID
11724,ID
11725,ID
11726,UT
11727,UT
11728,ID
11729,NV
11730,NV
11731,NV
11732,NV
11733,ID
11734,OR
11735,WA
11736,WA
11737,WA
11738,WA
11739,OR
11740,WA
11741,WA
11742,WA
11743,OR
11744,OR
11745,ID
11746,ID
11747,OR
11748,OR
11749,OR
11750,ID
11751,ID
11752,ID
11753,ID
11754,ID
11755,ID
11756,WA
11757,WA
11758,WA
11759,UT
11760,UT
11761,UT
11762,UT
11763,UT
11764,UT
11765,UT
11766,UT
11767,UT
11768,UT
11769,UT
11770,UT
11771,UT
11772,UT
11773,UT
11774,UT
11775,UT
11776,UT
11777,UT
11778,UT
11779,UT
11780,UT
